Date,High,Low,Open,Close,Volume,Adj Close,Name
2021-04-15,26.700000762939453,25.799999237060547,25.899999618530273,26.700000762939453,37495.0,25.406814575195312,KAP.IL
2021-04-16,27.450000762939453,26.5,27.0,27.200000762939453,45741.0,25.882596969604492,KAP.IL
2021-04-19,28.399999618530273,27.399999618530273,28.399999618530273,28.049999237060547,49915.0,26.69142723083496,KAP.IL
2021-04-20,28.25,26.899999618530273,28.0,27.25,50887.0,25.930173873901367,KAP.IL
2021-04-21,27.950000762939453,26.299999237060547,27.25,26.950000762939453,19978.0,25.644704818725586,KAP.IL
2021-04-22,27.049999237060547,26.299999237060547,26.600000381469727,26.350000381469727,48427.0,25.07376480102539,KAP.IL
2021-04-23,27.100000381469727,26.0,27.100000381469727,26.049999237060547,121001.0,24.788293838500977,KAP.IL
2021-04-26,27.049999237060547,26.200000762939453,26.799999237060547,26.899999618530273,60045.0,25.597126007080078,KAP.IL
2021-04-27,27.100000381469727,26.399999618530273,27.100000381469727,26.899999618530273,147305.0,25.597126007080078,KAP.IL
2021-04-28,27.0,26.700000762939453,26.799999237060547,26.75,80253.0,25.454391479492188,KAP.IL
2021-04-29,27.200000762939453,26.700000762939453,26.700000762939453,26.75,68477.0,25.454391479492188,KAP.IL
2021-04-30,27.299999237060547,26.75,27.299999237060547,27.149999618530273,139551.0,25.835018157958984,KAP.IL
2021-05-04,28.950000762939453,28.049999237060547,28.299999237060547,28.399999618530273,330108.0,27.02447509765625,KAP.IL
2021-05-05,29.0,27.850000381469727,28.399999618530273,28.75,176298.0,27.35752296447754,KAP.IL
2021-05-06,29.5,28.600000381469727,28.799999237060547,29.399999618530273,477971.0,27.976041793823242,KAP.IL
2021-05-07,30.5,28.649999618530273,29.5,30.149999618530273,349395.0,28.689716339111328,KAP.IL
2021-05-10,31.5,30.299999237060547,30.399999618530273,31.200000762939453,219759.0,29.688861846923828,KAP.IL
2021-05-11,33.75,30.11199951171875,32.0,31.0,219256.0,29.498546600341797,KAP.IL
2021-05-12,31.5,29.799999237060547,31.5,29.899999618530273,30620.0,28.451824188232422,KAP.IL
2021-05-13,30.0,28.899999618530273,29.75,29.0,31086.0,27.595415115356445,KAP.IL
2021-05-14,29.299999237060547,28.149999618530273,28.899999618530273,29.200000762939453,78869.0,27.785728454589844,KAP.IL
2021-05-17,30.399999618530273,28.850000381469727,30.399999618530273,29.149999618530273,80172.0,27.738149642944336,KAP.IL
2021-05-18,30.100000381469727,29.350000381469727,29.75,30.0,92087.0,28.546981811523438,KAP.IL
2021-05-19,30.75,29.649999618530273,30.200000762939453,30.0,102661.0,28.546981811523438,KAP.IL
2021-05-20,30.350000381469727,29.600000381469727,30.200000762939453,29.799999237060547,43411.0,28.356666564941406,KAP.IL
2021-05-21,30.5,29.200000762939453,30.0,29.25,30621.0,27.83330726623535,KAP.IL
2021-05-24,29.25,28.549999237060547,29.25,28.649999618530273,38591.0,27.262367248535156,KAP.IL
2021-05-25,29.25,28.5,29.25,28.950000762939453,95593.0,27.54783821105957,KAP.IL
2021-05-26,29.100000381469727,28.399999618530273,29.0,28.399999618530273,47073.0,27.02447509765625,KAP.IL
2021-05-27,29.0,27.700000762939453,28.950000762939453,27.850000381469727,106956.0,26.501113891601562,KAP.IL
2021-05-28,29.25,28.299999237060547,28.600000381469727,29.0,89030.0,27.595415115356445,KAP.IL
2021-06-01,29.549999237060547,28.75,29.399999618530273,29.450000762939453,133388.0,28.02362060546875,KAP.IL
2021-06-02,30.299999237060547,29.700000762939453,29.700000762939453,30.0,175331.0,28.546981811523438,KAP.IL
2021-06-03,30.600000381469727,29.399999618530273,30.549999237060547,29.649999618530273,64431.0,28.213932037353516,KAP.IL
2021-06-04,30.200000762939453,29.799999237060547,29.799999237060547,29.899999618530273,62677.0,28.451824188232422,KAP.IL
2021-06-07,31.0,30.100000381469727,31.0,30.600000381469727,272226.0,29.117921829223633,KAP.IL
2021-06-08,31.450000762939453,30.450000762939453,30.700000762939453,30.450000762939453,99109.0,28.975187301635742,KAP.IL
2021-06-09,31.799999237060547,30.5,31.0,31.5,75810.0,29.97433090209961,KAP.IL
2021-06-10,32.29999923706055,31.5,31.700000762939453,31.899999618530273,86941.0,30.354955673217773,KAP.IL
2021-06-11,32.20000076293945,31.75,32.20000076293945,31.899999618530273,25125.0,30.354955673217773,KAP.IL
2021-06-14,32.95000076293945,30.350000381469727,32.95000076293945,30.649999618530273,110025.0,29.165498733520508,KAP.IL
2021-06-15,32.599998474121094,30.700000762939453,31.0,31.100000381469727,75609.0,29.593704223632812,KAP.IL
2021-06-16,32.29999923706055,30.700000762939453,31.25,31.100000381469727,86513.0,29.593704223632812,KAP.IL
2021-06-17,32.70000076293945,30.200000762939453,32.70000076293945,30.450000762939453,63069.0,28.975187301635742,KAP.IL
2021-06-18,30.600000381469727,29.299999237060547,30.600000381469727,29.299999237060547,165573.0,27.880884170532227,KAP.IL
2021-06-21,29.200000762939453,28.600000381469727,29.200000762939453,28.850000381469727,115164.0,27.452680587768555,KAP.IL
2021-06-22,29.25,28.649999618530273,29.0,28.799999237060547,127765.0,27.405101776123047,KAP.IL
2021-06-23,29.25,28.899999618530273,29.0,29.0,103536.0,27.595415115356445,KAP.IL
2021-06-24,30.200000762939453,29.0,29.850000381469727,29.850000381469727,81711.0,28.404247283935547,KAP.IL
2021-06-25,32.0,29.950000762939453,30.0,31.25,77457.0,29.736438751220703,KAP.IL
2021-06-28,31.950000762939453,31.149999618530273,31.5,31.299999237060547,142310.0,29.784015655517578,KAP.IL
2021-06-29,31.299999237060547,29.75,31.299999237060547,30.299999237060547,194479.0,28.83245086669922,KAP.IL
2021-06-30,30.799999237060547,29.0,30.5,29.0,195109.0,27.595415115356445,KAP.IL
2021-07-01,29.899999618530273,28.899999618530273,29.700000762939453,29.049999237060547,35249.0,27.64299201965332,KAP.IL
2021-07-02,30.299999237060547,29.0,29.75,30.0,106122.0,28.546981811523438,KAP.IL
2021-07-05,31.399999618530273,29.399999618530273,31.399999618530273,30.0,12559.0,28.546981811523438,KAP.IL
2021-07-06,29.950000762939453,29.5,29.899999618530273,29.75,28255.0,28.30908966064453,KAP.IL
2021-07-07,30.399999618530273,28.399999618530273,29.850000381469727,28.75,123245.0,27.35752296447754,KAP.IL
2021-07-08,29.950000762939453,28.649999618530273,29.950000762939453,28.75,44119.0,27.35752296447754,KAP.IL
2021-07-09,28.950000762939453,28.0,28.950000762939453,28.0,104530.0,26.643848419189453,KAP.IL
2021-07-12,28.0,26.899999618530273,28.0,27.0,66746.0,27.0,KAP.IL
2021-07-13,27.700000762939453,26.799999237060547,27.200000762939453,27.5,241542.0,27.5,KAP.IL
2021-07-14,28.399999618530273,27.5,27.950000762939453,28.149999618530273,43592.0,28.149999618530273,KAP.IL
2021-07-15,29.799999237060547,28.049999237060547,28.350000381469727,29.5,326842.0,29.5,KAP.IL
2021-07-16,29.850000381469727,28.299999237060547,29.850000381469727,28.600000381469727,235718.0,28.600000381469727,KAP.IL
2021-07-19,28.75,26.549999237060547,28.549999237060547,26.75,329242.0,26.75,KAP.IL
2021-07-20,27.049999237060547,25.149999618530273,26.549999237060547,25.399999618530273,229138.0,25.399999618530273,KAP.IL
2021-07-21,26.700000762939453,26.100000381469727,26.450000762939453,26.5,52302.0,26.5,KAP.IL
2021-07-22,27.700000762939453,26.350000381469727,27.700000762939453,26.75,96769.0,26.75,KAP.IL
2021-07-23,27.0,25.149999618530273,26.75,26.0,222066.0,26.0,KAP.IL
2021-07-26,26.649999618530273,24.399999618530273,26.200000762939453,24.899999618530273,311921.0,24.899999618530273,KAP.IL
2021-07-27,26.25,24.5,25.649999618530273,24.700000762939453,122463.0,24.700000762939453,KAP.IL
2021-07-28,26.299999237060547,24.25,25.75,26.0,634196.0,26.0,KAP.IL
2021-07-29,27.450000762939453,25.350000381469727,26.700000762939453,25.899999618530273,205363.0,25.899999618530273,KAP.IL
2021-07-30,26.5,24.899999618530273,26.5,24.899999618530273,1103869.0,24.899999618530273,KAP.IL
2021-08-02,26.200000762939453,25.5,25.799999237060547,26.200000762939453,93679.0,26.200000762939453,KAP.IL
2021-08-03,26.450000762939453,25.350000381469727,26.0,25.350000381469727,82430.0,25.350000381469727,KAP.IL
2021-08-04,26.100000381469727,24.75,26.0,24.799999237060547,98221.0,24.799999237060547,KAP.IL
2021-08-05,25.700000762939453,24.899999618530273,24.899999618530273,25.649999618530273,20616.0,25.649999618530273,KAP.IL
2021-08-06,26.049999237060547,25.049999237060547,25.799999237060547,25.299999237060547,47356.0,25.299999237060547,KAP.IL
2021-08-09,26.5,24.950000762939453,26.5,25.100000381469727,31504.0,25.100000381469727,KAP.IL
2021-08-10,25.75,25.149999618530273,25.700000762939453,25.549999237060547,49354.0,25.549999237060547,KAP.IL
2021-08-11,26.399999618530273,25.700000762939453,26.0,25.950000762939453,46977.0,25.950000762939453,KAP.IL
2021-08-12,26.350000381469727,25.600000381469727,26.0,25.75,21210.0,25.75,KAP.IL
2021-08-13,26.25,25.350000381469727,25.5,25.399999618530273,13299.0,25.399999618530273,KAP.IL
2021-08-16,25.649999618530273,25.049999237060547,25.5,25.200000762939453,39868.0,25.200000762939453,KAP.IL
2021-08-17,25.5,24.299999237060547,25.200000762939453,24.450000762939453,46089.0,24.450000762939453,KAP.IL
2021-08-18,25.450000762939453,23.600000381469727,25.149999618530273,24.200000762939453,128129.0,24.200000762939453,KAP.IL
2021-08-19,24.75,23.350000381469727,23.700000762939453,23.350000381469727,21901.0,23.350000381469727,KAP.IL
2021-08-20,23.950000762939453,22.649999618530273,23.5,23.25,112707.0,23.25,KAP.IL
2021-08-23,24.850000381469727,23.799999237060547,23.799999237060547,24.399999618530273,73876.0,24.399999618530273,KAP.IL
2021-08-24,26.0,24.600000381469727,24.600000381469727,25.299999237060547,78610.0,25.299999237060547,KAP.IL
2021-08-25,25.899999618530273,25.100000381469727,25.299999237060547,25.700000762939453,52067.0,25.700000762939453,KAP.IL
2021-08-26,26.049999237060547,25.299999237060547,25.950000762939453,25.549999237060547,126232.0,25.549999237060547,KAP.IL
2021-08-27,26.799999237060547,25.299999237060547,25.950000762939453,26.299999237060547,111708.0,26.299999237060547,KAP.IL
2021-08-31,29.950000762939453,26.75,26.799999237060547,28.200000762939453,279547.0,28.200000762939453,KAP.IL
2021-09-01,29.5,28.649999618530273,29.0,28.75,184585.0,28.75,KAP.IL
2021-09-02,30.350000381469727,28.600000381469727,28.75,29.799999237060547,271625.0,29.799999237060547,KAP.IL
2021-09-03,32.75,30.0,30.450000762939453,31.600000381469727,450952.0,31.600000381469727,KAP.IL
2021-09-06,33.20000076293945,31.649999618530273,32.70000076293945,32.79999923706055,194674.0,32.79999923706055,KAP.IL
2021-09-07,33.79999923706055,32.95000076293945,33.349998474121094,33.5,229828.0,33.5,KAP.IL
2021-09-08,34.75,32.900001525878906,34.54999923706055,33.25,254340.0,33.25,KAP.IL
2021-09-09,33.70000076293945,33.150001525878906,33.150001525878906,33.5,65093.0,33.5,KAP.IL
2021-09-10,34.0,33.04999923706055,33.599998474121094,33.599998474121094,115311.0,33.599998474121094,KAP.IL
2021-09-13,38.30192184448242,35.04999923706055,35.04999923706055,37.6728515625,111719.0,37.6728515625,KAP.IL
2021-09-14,38.900001525878906,36.75,38.900001525878906,37.400001525878906,239041.0,37.400001525878906,KAP.IL
2021-09-15,41.900001525878906,37.75,38.400001525878906,41.0,531059.0,41.0,KAP.IL
2021-09-16,43.0,39.400001525878906,41.849998474121094,40.150001525878906,378040.0,40.150001525878906,KAP.IL
2021-09-17,40.849998474121094,37.5,40.5,38.54999923706055,195962.0,38.54999923706055,KAP.IL
2021-09-20,37.75,34.0,37.54999923706055,35.650001525878906,433022.0,35.650001525878906,KAP.IL
2021-09-21,37.29999923706055,35.70000076293945,36.04999923706055,36.5,180045.0,36.5,KAP.IL
2021-09-22,39.099998474121094,36.95000076293945,37.099998474121094,38.0,125508.0,38.0,KAP.IL
2021-09-23,38.20000076293945,36.599998474121094,38.20000076293945,36.900001525878906,70649.0,36.900001525878906,KAP.IL
2021-09-24,37.099998474121094,34.599998474121094,36.95000076293945,35.0,437654.0,35.0,KAP.IL
2021-09-27,38.54999923706055,33.349998474121094,38.54999923706055,35.0,289346.0,35.0,KAP.IL
2021-09-28,35.900001525878906,34.70000076293945,35.650001525878906,35.0,225726.0,35.0,KAP.IL
2021-09-29,35.650001525878906,34.04999923706055,35.0,34.900001525878906,97038.0,34.900001525878906,KAP.IL
2021-09-30,35.79999923706055,34.25,34.29999923706055,35.45000076293945,232042.0,35.45000076293945,KAP.IL
2021-10-01,35.70000076293945,34.5,35.70000076293945,35.29999923706055,93962.0,35.29999923706055,KAP.IL
2021-10-04,38.400001525878906,35.900001525878906,36.54999923706055,37.599998474121094,275069.0,37.599998474121094,KAP.IL
2021-10-05,38.349998474121094,37.5,37.79999923706055,38.099998474121094,138784.0,38.099998474121094,KAP.IL
2021-10-06,38.349998474121094,35.900001525878906,38.349998474121094,36.79999923706055,125301.0,36.79999923706055,KAP.IL
2021-10-07,37.650001525878906,36.5,37.0,37.29999923706055,126132.0,37.29999923706055,KAP.IL
2021-10-08,38.900001525878906,36.75,37.95000076293945,37.0,116174.0,37.0,KAP.IL
2021-10-11,37.900001525878906,36.95000076293945,37.70000076293945,37.0,75936.0,37.0,KAP.IL
2021-10-12,40.29999923706055,37.349998474121094,37.95000076293945,39.900001525878906,336425.0,39.900001525878906,KAP.IL
2021-10-13,44.849998474121094,40.150001525878906,41.25,43.75,614029.0,43.75,KAP.IL
2021-10-14,45.70000076293945,43.150001525878906,43.150001525878906,44.5,329760.0,44.5,KAP.IL
2021-10-15,45.0,42.95000076293945,44.5,43.5,126191.0,43.5,KAP.IL
2021-10-18,46.0,44.20000076293945,45.5,45.5,195803.0,45.5,KAP.IL
2021-10-19,46.099998474121094,44.849998474121094,45.599998474121094,45.25,251748.0,45.25,KAP.IL
2021-10-20,45.70000076293945,44.70000076293945,45.70000076293945,45.20000076293945,96134.0,45.20000076293945,KAP.IL
2021-10-21,45.650001525878906,44.0,45.5,44.0,142477.0,44.0,KAP.IL
2021-10-22,44.75,43.70000076293945,44.0,44.29999923706055,128988.0,44.29999923706055,KAP.IL
2021-10-25,45.5,42.54999923706055,45.5,44.400001525878906,179443.0,44.400001525878906,KAP.IL
2021-10-26,44.95000076293945,43.150001525878906,44.900001525878906,43.79999923706055,110945.0,43.79999923706055,KAP.IL
2021-10-27,45.04999923706055,43.150001525878906,43.900001525878906,44.5,195733.0,44.5,KAP.IL
2021-10-28,44.25,43.04999923706055,44.25,43.5,154380.0,43.5,KAP.IL
2021-10-29,43.79999923706055,42.25,43.5,43.400001525878906,161526.0,43.400001525878906,KAP.IL
2021-11-01,43.79999923706055,40.45000076293945,41.650001525878906,42.20000076293945,165498.0,42.20000076293945,KAP.IL
2021-11-02,43.54999923706055,42.400001525878906,42.400001525878906,43.5,76437.0,43.5,KAP.IL
2021-11-03,44.400001525878906,43.099998474121094,43.5,44.25,218603.0,44.25,KAP.IL
2021-11-04,47.0,44.45000076293945,44.45000076293945,45.900001525878906,290684.0,45.900001525878906,KAP.IL
2021-11-05,46.95000076293945,44.099998474121094,46.0,44.54999923706055,142253.0,44.54999923706055,KAP.IL
2021-11-08,46.349998474121094,45.20000076293945,46.25,45.900001525878906,157977.0,45.900001525878906,KAP.IL
2021-11-09,48.349998474121094,46.650001525878906,47.0,48.0,240682.0,48.0,KAP.IL
2021-11-10,47.900001525878906,46.20000076293945,47.0,47.45000076293945,152395.0,47.45000076293945,KAP.IL
2021-11-11,48.349998474121094,46.150001525878906,46.650001525878906,48.04999923706055,94001.0,48.04999923706055,KAP.IL
2021-11-12,49.0,47.70000076293945,49.0,48.400001525878906,124155.0,48.400001525878906,KAP.IL
2021-11-15,49.54999923706055,47.099998474121094,49.0,48.25,129353.0,48.25,KAP.IL
2021-11-16,48.75,46.0,48.70000076293945,46.79999923706055,101593.0,46.79999923706055,KAP.IL
2021-11-17,47.400001525878906,45.25,46.849998474121094,45.75,131836.0,45.75,KAP.IL
2021-11-18,46.45000076293945,43.79999923706055,45.95000076293945,46.0,63531.0,46.0,KAP.IL
2021-11-19,46.349998474121094,43.150001525878906,46.349998474121094,44.25,379982.0,44.25,KAP.IL
2021-11-22,45.900001525878906,41.400001525878906,45.900001525878906,42.099998474121094,249814.0,42.099998474121094,KAP.IL
2021-11-23,43.400001525878906,40.5,41.5,42.70000076293945,194699.0,42.70000076293945,KAP.IL
2021-11-24,45.650001525878906,42.650001525878906,43.5,44.849998474121094,211780.0,44.849998474121094,KAP.IL
2021-11-25,45.0,43.25,44.849998474121094,44.20000076293945,49187.0,44.20000076293945,KAP.IL
2021-11-26,43.95000076293945,41.29999923706055,43.95000076293945,41.79999923706055,163874.0,41.79999923706055,KAP.IL
2021-11-29,42.54999923706055,41.20000076293945,42.25,42.0,215969.0,42.0,KAP.IL
2021-11-30,41.70000076293945,38.900001525878906,41.70000076293945,40.849998474121094,409757.0,40.849998474121094,KAP.IL
2021-12-01,42.20000076293945,40.29999923706055,41.099998474121094,41.75,256232.0,41.75,KAP.IL
2021-12-02,41.70000076293945,40.150001525878906,40.5,40.849998474121094,81415.0,40.849998474121094,KAP.IL
2021-12-03,42.25,40.849998474121094,41.349998474121094,41.400001525878906,401905.0,41.400001525878906,KAP.IL
2021-12-06,41.82126998901367,37.25,40.29999923706055,38.95000076293945,196753.0,38.95000076293945,KAP.IL
2021-12-07,40.55202865600586,39.20000076293945,39.29999923706055,40.54999923706055,79294.0,40.54999923706055,KAP.IL
2021-12-08,41.75,39.099998474121094,41.75,39.45000076293945,74217.0,39.45000076293945,KAP.IL
2021-12-09,40.79999923706055,39.400001525878906,40.04999923706055,40.29999923706055,75791.0,40.29999923706055,KAP.IL
2021-12-10,39.849998474121094,37.25,39.349998474121094,37.75,183387.0,37.75,KAP.IL
2021-12-13,38.79999923706055,36.04999923706055,38.0,36.20000076293945,124907.0,36.20000076293945,KAP.IL
2021-12-14,36.20000076293945,34.400001525878906,36.0,34.45000076293945,178279.0,34.45000076293945,KAP.IL
2021-12-15,36.599998474121094,34.400001525878906,34.599998474121094,35.099998474121094,134761.0,35.099998474121094,KAP.IL
2021-12-16,38.349998474121094,36.849998474121094,37.099998474121094,37.0,216983.0,37.0,KAP.IL
2021-12-17,37.0,35.5,37.0,36.349998474121094,99656.0,36.349998474121094,KAP.IL
2021-12-20,36.400001525878906,35.20000076293945,36.0,35.599998474121094,77248.0,35.599998474121094,KAP.IL
2021-12-21,36.900001525878906,34.599998474121094,35.0,36.75,53195.0,36.75,KAP.IL
2021-12-22,37.45000076293945,35.900001525878906,37.45000076293945,36.400001525878906,28965.0,36.400001525878906,KAP.IL
2021-12-23,38.04999923706055,36.75,37.099998474121094,37.79999923706055,128791.0,37.79999923706055,KAP.IL
2021-12-24,38.75,37.0,38.20000076293945,37.650001525878906,19250.0,37.650001525878906,KAP.IL
2021-12-29,37.650001525878906,36.04999923706055,37.0,36.75,293715.0,36.75,KAP.IL
2021-12-30,37.04999923706055,35.04999923706055,36.20000076293945,35.5,392633.0,35.5,KAP.IL
2021-12-31,37.0,35.75,37.0,36.75,118538.0,36.75,KAP.IL
2022-01-04,40.849998474121094,38.5,39.45000076293945,40.599998474121094,191671.0,40.599998474121094,KAP.IL
2022-01-05,40.150001525878906,36.25,40.150001525878906,37.5,595812.0,37.5,KAP.IL
2022-01-06,36.95000076293945,34.20000076293945,36.599998474121094,35.0,1095990.0,35.0,KAP.IL
2022-01-07,37.79999923706055,34.29999923706055,36.0,34.95000076293945,511657.0,34.95000076293945,KAP.IL
2022-01-10,37.0,34.650001525878906,36.70000076293945,35.0,401052.0,35.0,KAP.IL
2022-01-11,36.95000076293945,35.599998474121094,36.79999923706055,35.599998474121094,328783.0,35.599998474121094,KAP.IL
2022-01-12,36.650001525878906,35.45000076293945,35.95000076293945,35.650001525878906,322780.0,35.650001525878906,KAP.IL
2022-01-13,36.04999923706055,34.20000076293945,35.599998474121094,34.599998474121094,912936.0,34.599998474121094,KAP.IL
2022-01-14,35.29999923706055,33.45000076293945,35.0,33.45000076293945,287360.0,33.45000076293945,KAP.IL
2022-01-17,35.099998474121094,33.5,33.5,34.95000076293945,128569.0,34.95000076293945,KAP.IL
2022-01-18,35.650001525878906,34.150001525878906,34.849998474121094,34.75,126491.0,34.75,KAP.IL
2022-01-19,35.95000076293945,34.349998474121094,35.0,35.599998474121094,132556.0,35.599998474121094,KAP.IL
2022-01-20,36.0,34.79999923706055,36.0,35.099998474121094,96408.0,35.099998474121094,KAP.IL
2022-01-21,34.70000076293945,33.5,34.650001525878906,34.20000076293945,179836.0,34.20000076293945,KAP.IL
2022-01-24,34.5,29.5,34.25,31.0,466980.0,31.0,KAP.IL
2022-01-25,32.599998474121094,31.0,31.5,31.799999237060547,203627.0,31.799999237060547,KAP.IL
2022-01-26,32.900001525878906,31.299999237060547,32.5,32.099998474121094,287205.0,32.099998474121094,KAP.IL
2022-01-27,31.350000381469727,30.700000762939453,31.25,30.799999237060547,147815.0,30.799999237060547,KAP.IL
2022-01-28,31.299999237060547,30.450000762939453,30.950000762939453,31.149999618530273,124238.0,31.149999618530273,KAP.IL
2022-01-31,31.450000762939453,30.149999618530273,31.399999618530273,31.299999237060547,228697.0,31.299999237060547,KAP.IL
2022-02-01,33.25,31.549999237060547,31.899999618530273,32.849998474121094,198045.0,32.849998474121094,KAP.IL
2022-02-02,33.70000076293945,32.0,33.099998474121094,32.5,248542.0,32.5,KAP.IL
2022-02-03,32.099998474121094,31.0,31.799999237060547,31.0,208931.0,31.0,KAP.IL
2022-02-04,32.599998474121094,28.950000762939453,32.5,30.200000762939453,1554310.0,30.200000762939453,KAP.IL
2022-02-07,33.95000076293945,30.799999237060547,31.049999237060547,33.75,253907.0,33.75,KAP.IL
2022-02-08,34.29999923706055,32.5,33.70000076293945,32.5,131519.0,32.5,KAP.IL
2022-02-09,34.849998474121094,33.400001525878906,34.0,34.29999923706055,218800.0,34.29999923706055,KAP.IL
2022-02-10,35.95000076293945,33.849998474121094,35.95000076293945,33.900001525878906,211576.0,33.900001525878906,KAP.IL
2022-02-11,34.25,33.54999923706055,34.25,33.54999923706055,120372.0,33.54999923706055,KAP.IL
2022-02-14,34.849998474121094,32.79999923706055,33.29999923706055,33.25,200148.0,33.25,KAP.IL
2022-02-15,34.849998474121094,33.400001525878906,33.400001525878906,34.099998474121094,74953.0,34.099998474121094,KAP.IL
2022-02-16,34.54999923706055,33.29999923706055,33.900001525878906,33.75,39935.0,33.75,KAP.IL
2022-02-17,34.150001525878906,33.29999923706055,33.29999923706055,33.5,55298.0,33.5,KAP.IL
